Judge,Year,Court
Hon. Donald Carl Blessing,2020,Lunenburg Circuit Court
Hon. Stephen Anderson Nelson,2020,Lunenburg Circuit Court
"Hon. Malfourd W. Trumbo, Presiding Judge, Chief Judge",2013,Craig Circuit Court
Hon. Michael S. Irvine,2013,Craig Circuit Court
Hon. Victor V. Ludwig,2013,Craig Circuit Court
Hon. Charles L. Ricketts III,2013,Craig Circuit Court
"Hon. Harry T. Taliaferro III, Presiding Judge",2014,Essex Circuit Court
"Hon. David H. Beck, Chief Judge",2014,Essex Circuit Court
Hon. Sarah L. Deneke,2014,Essex Circuit Court
Hon. Joseph J. Ellis,2014,Essex Circuit Court
Hon. J. Overton Harris,2014,Essex Circuit Court
Hon. Patricia Kelly,2014,Essex Circuit Court
Hon. Michael E. Levy,2014,Essex Circuit Court
Hon. Charles S. Sharp,2014,Essex Circuit Court
Hon. Gordon F. Willis,2014,Essex Circuit Court
"Hon. R. Bruce Long, Presiding Judge, Chief Judge",2013,Gloucester Circuit Court
Hon. Richard Y. AtLee Jr.,2013,Gloucester Circuit Court
Hon. Thomas B. Hoover,2013,Gloucester Circuit Court
Hon. Michael E. McGinty,2013,Gloucester Circuit Court
Hon. Carl Edward Eason Jr.~,2005,Suffolk Circuit Court
Hon. Westbrook J. Parker*,2005,Suffolk Circuit Court
Hon. Rodham T. Delk Jr.,2005,Suffolk Circuit Court
"Hon. David V. Williams, Presiding Judge, Chief Judge",2016,Henry Circuit Court
Hon. Martin F. Clark Jr.,2016,Henry Circuit Court
Hon. G. Carter Greer,2016,Henry Circuit Court
Hon. Michael Lee Moore~,2005,Russell Circuit Court
Hon. Henry A. Vanover*,2005,Russell Circuit Court
Hon. Teresa M. Chafin,2005,Russell Circuit Court
Hon. Keary R. Williams,2005,Russell Circuit Court
"Hon. Leslie M. Osborn, Presiding Judge",2010,Charlotte Circuit Court
"Hon. Richard S. Blanton, Chief Judge",2010,Charlotte Circuit Court
Hon. Joel C. Cunningham,2010,Charlotte Circuit Court
Hon. Teresa M. Chafin~*,2008,Tazewell Circuit Court
Hon. Patrick Reynolds Johnson,2008,Tazewell Circuit Court
Hon. Michael Lee Moore,2008,Tazewell Circuit Court
Hon. Henry A. Vanover,2008,Tazewell Circuit Court
"Hon. Leslie L. Lilley, Chief Judge",2021,Northampton Circuit Court
Hon. Glenn Randall Croshaw,2021,Northampton Circuit Court
Hon. Kevin M. Duffan,2021,Northampton Circuit Court
Hon. Steven C. Frucci,2021,Northampton Circuit Court
Hon. William Revell Lewis III,2021,Northampton Circuit Court
Hon. James Clayton Lewis,2021,Northampton Circuit Court
Hon. Stephen C. Mahan,2021,Northampton Circuit Court
Hon. Anne Bonwill Shockley,2021,Northampton Circuit Court
"Hon. Christopher W. Hutton, Presiding Judge, Chief Judge",2018,Hampton Circuit Court
"Hon. Bonnie L. Jones, Presiding Judge",2018,Hampton Circuit Court
"Hon. Steven Colin McCallum, Presiding Judge, Chief Judge",2014,Chesterfield Circuit Court
"Hon. Timothy J. Hauler, Presiding Judge",2014,Chesterfield Circuit Court
"Hon. Frederick G. Rockwell III, Presiding Judge",2014,Chesterfield Circuit Court
"Hon. B. Elliott Bondurant, Presiding Judge, Chief Judge",2019,New Kent Circuit Court
Hon. Michael E. McGinty,2019,New Kent Circuit Court
Hon. Richard H. Rizk,2019,New Kent Circuit Court
Hon. Jeffrey W. Shaw,2019,New Kent Circuit Court
Hon. Horace A. Revercomb III~,2009,Caroline Circuit Court
Hon. J. Martin Bass*,2009,Caroline Circuit Court
Hon. David H. Beck,2009,Caroline Circuit Court
Hon. Joseph J. Ellis,2009,Caroline Circuit Court
Hon. J. Overton Harris,2009,Caroline Circuit Court
Hon. Charles S. Sharp,2009,Caroline Circuit Court
Hon. Harry T. Taliaferro III,2009,Caroline Circuit Court
Hon. Gordon F. Willis,2009,Caroline Circuit Court
Hon. Ann Hunter Simpson~*,2005,Spotsylvania Circuit Court
Hon. John Richard Alderman,2005,Spotsylvania Circuit Court
Hon. J. Martin Bass,2005,Spotsylvania Circuit Court
Hon. H. Harrison Braxton Jr.,2005,Spotsylvania Circuit Court
Hon. George Mason III,2005,Spotsylvania Circuit Court
Hon. Horace A. Revercomb III,2005,Spotsylvania Circuit Court
Hon. John W. Scott Jr.,2005,Spotsylvania Circuit Court
Hon. Harry T. Taliaferro III,2005,Spotsylvania Circuit Court
"Hon. Richard Y. AtLee Jr., Chief Judge",2014,Gloucester Circuit Court
Hon. Thomas B. Hoover,2014,Gloucester Circuit Court
Hon. Michael E. McGinty,2014,Gloucester Circuit Court
"Hon. Daniel R. Bouton, Presiding Judge",2016,Greene Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2016,Greene Circuit Court
Hon. Cheryl V. Higgins,2016,Greene Circuit Court
Hon. Richard E. Moore,2016,Greene Circuit Court
Hon. Susan L. Whitlock,2016,Greene Circuit Court
"Hon. Malfourd W. Trumbo, Presiding Judge, Chief Judge",2015,Craig Circuit Court
Hon. Michael S. Irvine,2015,Craig Circuit Court
Hon. Victor V. Ludwig,2015,Craig Circuit Court
Hon. Charles L. Ricketts III,2015,Craig Circuit Court
Hon. Harry T. Taliaferro III~,2005,Richmond County Circuit Court
Hon. Ann Hunter Simpson*,2005,Richmond County Circuit Court
Hon. John Richard Alderman,2005,Richmond County Circuit Court
Hon. J. Martin Bass,2005,Richmond County Circuit Court
Hon. H. Harrison Braxton Jr.,2005,Richmond County Circuit Court
Hon. George Mason III,2005,Richmond County Circuit Court
Hon. Horace A. Revercomb III,2005,Richmond County Circuit Court
Hon. John W. Scott Jr.,2005,Richmond County Circuit Court
Hon. Samuel E. Campbell~*,2005,Prince George Circuit Court
Hon. W. Allan Sharrett~,2005,Prince George Circuit Court
"Hon. Jeffrey W. Shaw, Presiding Judge",2020,Middlesex Circuit Court
"Hon. Benjamin Elliott Bondurant, Chief Judge",2020,Middlesex Circuit Court
Hon. Michael E. McGinty,2020,Middlesex Circuit Court
Hon. Richard H. Rizk,2020,Middlesex Circuit Court
"Hon. Bonnie L. Jones, Presiding Judge, Chief Judge",2019,Hampton Circuit Court
"Hon. Christopher W. Hutton, Presiding Judge",2019,Hampton Circuit Court
Hon. Michael A. Gaten,2019,Hampton Circuit Court
"Hon. Joel C. Cunningham, Presiding Judge",2011,Charlotte Circuit Court
Hon. Leslie M. Osborn,2011,Charlotte Circuit Court
Hon. Brett L. Geisler~,2005,Radford Circuit Court
Hon. J. Colin Campbell Sr.*,2005,Radford Circuit Court
Hon. Colin R. Gibb,2005,Radford Circuit Court
Hon. Ray Wilson Grubbs,2005,Radford Circuit Court
Hon. Robert M. D. Turk,2005,Radford Circuit Court
Hon. Carl Edward Eason Jr.~,2006,Suffolk Circuit Court
Hon. Westbrook J. Parker*,2006,Suffolk Circuit Court
Hon. Rodham T. Delk Jr.,2006,Suffolk Circuit Court
"Hon. Harry T. Taliaferro III, Presiding Judge",2015,Essex Circuit Court
"Hon. Joseph J. Ellis, Chief Judge",2015,Essex Circuit Court
Hon. Sarah L. Deneke,2015,Essex Circuit Court
Hon. J. Overton Harris,2015,Essex Circuit Court
Hon. Herbert M. Hewitt,2015,Essex Circuit Court
Hon. Patricia Kelly,2015,Essex Circuit Court
Hon. Michael E. Levy,2015,Essex Circuit Court
Hon. Charles S. Sharp,2015,Essex Circuit Court
Hon. Gordon F. Willis,2015,Essex Circuit Court
Hon. Victoria A. B. Willis,2015,Essex Circuit Court
"Hon. Teresa M. Chafin, Presiding Judge, Chief Judge",2009,Tazewell Circuit Court
Hon. Patrick Reynolds Johnson,2009,Tazewell Circuit Court
Hon. Michael Lee Moore,2009,Tazewell Circuit Court
Hon. Henry A. Vanover,2009,Tazewell Circuit Court
"Hon. Joseph J. Ellis, Presiding Judge",2011,Caroline Circuit Court
"Hon. Gordon F. Willis, Chief Judge",2011,Caroline Circuit Court
Hon. J. Martin Bass,2011,Caroline Circuit Court
Hon. David H. Beck,2011,Caroline Circuit Court
Hon. J. Overton Harris,2011,Caroline Circuit Court
Hon. Charles S. Sharp,2011,Caroline Circuit Court
Hon. Harry T. Taliaferro III,2011,Caroline Circuit Court
Hon. Michael Lee Moore~*,2006,Russell Circuit Court
Hon. Teresa M. Chafin,2006,Russell Circuit Court
Hon. Henry A. Vanover,2006,Russell Circuit Court
Hon. Keary R. Williams,2006,Russell Circuit Court
"Hon. Benjamin Elliott Bondurant, Presiding Judge, Chief Judge",2020,New Kent Circuit Court
Hon. Michael E. McGinty,2020,New Kent Circuit Court
Hon. Richard H. Rizk,2020,New Kent Circuit Court
Hon. Jeffrey W. Shaw,2020,New Kent Circuit Court
Hon. Johnny E. Morrison~*,2005,Portsmouth Circuit Court
Hon. James A. Cales Jr.~,2005,Portsmouth Circuit Court
Hon. Mark S. Davis~,2005,Portsmouth Circuit Court
Hon. Dean W. Sword Jr.~,2005,Portsmouth Circuit Court
"Hon. Malfourd W. Trumbo, Presiding Judge, Chief Judge",2016,Craig Circuit Court
Hon. Victor V. Ludwig,2016,Craig Circuit Court
Hon. Charles L. Ricketts III,2016,Craig Circuit Court
Hon. Harry T. Taliaferro III~*,2006,Richmond County Circuit Court
Hon. John Richard Alderman,2006,Richmond County Circuit Court
Hon. J. Martin Bass,2006,Richmond County Circuit Court
Hon. H. Harrison Braxton Jr.,2006,Richmond County Circuit Court
Hon. George Mason III,2006,Richmond County Circuit Court
Hon. Horace A. Revercomb III,2006,Richmond County Circuit Court
Hon. John W. Scott Jr.,2006,Richmond County Circuit Court
Hon. Ann Hunter Simpson,2006,Richmond County Circuit Court
"Hon. Daniel R. Bouton, Presiding Judge",2017,Greene Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2017,Greene Circuit Court
Hon. Cheryl V. Higgins,2017,Greene Circuit Court
Hon. Richard E. Moore,2017,Greene Circuit Court
Hon. Susan L. Whitlock,2017,Greene Circuit Court
"Hon. Michael E. McGinty, Chief Judge",2015,Gloucester Circuit Court
Hon. B. Elliott Bondurant,2015,Gloucester Circuit Court
Hon. Richard H. Rizk,2015,Gloucester Circuit Court
Hon. Jeffrey W. Shaw,2015,Gloucester Circuit Court
Hon. Martin F. Clark Jr.~,2005,Patrick Circuit Court
Hon. David Victor Williams*,2005,Patrick Circuit Court
Hon. G. Carter Greer,2005,Patrick Circuit Court
Hon. Ann Hunter Simpson~,2006,Spotsylvania Circuit Court
Hon. Harry T. Taliaferro III*,2006,Spotsylvania Circuit Court
Hon. John Richard Alderman,2006,Spotsylvania Circuit Court
Hon. J. Martin Bass,2006,Spotsylvania Circuit Court
Hon. H. Harrison Braxton Jr.,2006,Spotsylvania Circuit Court
Hon. George Mason III,2006,Spotsylvania Circuit Court
Hon. Horace A. Revercomb III,2006,Spotsylvania Circuit Court
Hon. John W. Scott Jr.,2006,Spotsylvania Circuit Court
"Hon. Bonnie L. Jones, Presiding Judge, Chief Judge",2020,Hampton Circuit Court
"Hon. Christopher W. Hutton, Presiding Judge",2020,Hampton Circuit Court
Hon. Michael A. Gaten,2020,Hampton Circuit Court
Hon. W. Allan Sharrett~*,2006,Prince George Circuit Court
Hon. Samuel E. Campbell~,2006,Prince George Circuit Court
"Hon. Joel C. Cunningham, Presiding Judge",2012,Charlotte Circuit Court
"Hon. Leslie M. Osborn, Chief Judge",2012,Charlotte Circuit Court
"Hon. Steven Colin McCallum, Presiding Judge, Chief Judge",2015,Chesterfield Circuit Court
"Hon. Timothy J. Hauler, Presiding Judge",2015,Chesterfield Circuit Court
"Hon. Frederick G. Rockwell III, Presiding Judge",2015,Chesterfield Circuit Court
Hon. Lynn S. Brice,2015,Chesterfield Circuit Court
Hon. David Edward Johnson,2015,Chesterfield Circuit Court
Hon. Edward A. Robbins Jr.,2015,Chesterfield Circuit Court
Hon. Carl Edward Eason Jr.~,2008,Suffolk Circuit Court
Hon. Westbrook J. Parker*,2008,Suffolk Circuit Court
Hon. Rodham T. Delk Jr.,2008,Suffolk Circuit Court
"Hon. Harry T. Taliaferro III, Presiding Judge",2016,Essex Circuit Court
"Hon. Joseph J. Ellis, Chief Judge",2016,Essex Circuit Court
Hon. Sarah L. Deneke,2016,Essex Circuit Court
Hon. J. Overton Harris,2016,Essex Circuit Court
Hon. Herbert M. Hewitt,2016,Essex Circuit Court
Hon. Patricia Kelly,2016,Essex Circuit Court
Hon. Michael E. Levy,2016,Essex Circuit Court
Hon. Charles S. Sharp,2016,Essex Circuit Court
Hon. Gordon F. Willis,2016,Essex Circuit Court
Hon. Victoria A. B. Willis,2016,Essex Circuit Court
"Hon. Joseph J. Ellis, Presiding Judge",2012,Caroline Circuit Court
"Hon. Gordon F. Willis, Chief Judge",2012,Caroline Circuit Court
Hon. J. Martin Bass,2012,Caroline Circuit Court
Hon. David H. Beck,2012,Caroline Circuit Court
Hon. Sarah L. Deneke,2012,Caroline Circuit Court
Hon. J. Overton Harris,2012,Caroline Circuit Court
Hon. Charles S. Sharp,2012,Caroline Circuit Court
Hon. Harry T. Taliaferro III,2012,Caroline Circuit Court
Hon. Michael Lee Moore~*,2007,Russell Circuit Court
Hon. Teresa M. Chafin,2007,Russell Circuit Court
Hon. Henry A. Vanover,2007,Russell Circuit Court
Hon. Keary R. Williams,2007,Russell Circuit Court
Hon. Brett L. Geisler~*,2006,Radford Circuit Court
Hon. Colin R. Gibb,2006,Radford Circuit Court
Hon. Ray Wilson Grubbs,2006,Radford Circuit Court
Hon. Josiah T. Showalter Jr.,2006,Radford Circuit Court
Hon. Robert M. D. Turk,2006,Radford Circuit Court
Hon. Mark S. Davis~*,2006,Portsmouth Circuit Court
Hon. James A. Cales Jr.~,2006,Portsmouth Circuit Court
Hon. James C. Hawks~,2006,Portsmouth Circuit Court
Hon. Johnny E. Morrison~,2006,Portsmouth Circuit Court
Hon. Dean W. Sword Jr.~,2006,Portsmouth Circuit Court
"Hon. Malfourd W. Trumbo, Presiding Judge, Chief Judge",2017,Craig Circuit Court
Hon. Anita D. Filson,2017,Craig Circuit Court
Hon. W. Chapman Goodwin,2017,Craig Circuit Court
Hon. Victor V. Ludwig,2017,Craig Circuit Court
Hon. Charles L. Ricketts III,2017,Craig Circuit Court
"Hon. Timothy K. Sanner, Chief Judge",2018,Greene Circuit Court
Hon. Dale B. Durrer,2018,Greene Circuit Court
Hon. Cheryl V. Higgins,2018,Greene Circuit Court
Hon. Richard E. Moore,2018,Greene Circuit Court
Hon. Susan L. Whitlock,2018,Greene Circuit Court
Hon. Harry T. Taliaferro III~*,2008,Richmond County Circuit Court
Hon. John Richard Alderman,2008,Richmond County Circuit Court
Hon. J. Martin Bass,2008,Richmond County Circuit Court
Hon. David H. Beck,2008,Richmond County Circuit Court
Hon. George Mason III,2008,Richmond County Circuit Court
Hon. Horace A. Revercomb III,2008,Richmond County Circuit Court
Hon. John W. Scott Jr.,2008,Richmond County Circuit Court
Hon. Gordon F. Willis,2008,Richmond County Circuit Court
Hon. David H. Beck~,2007,Spotsylvania Circuit Court
Hon. Harry T. Taliaferro III*,2007,Spotsylvania Circuit Court
Hon. John Richard Alderman,2007,Spotsylvania Circuit Court
Hon. J. Martin Bass,2007,Spotsylvania Circuit Court
Hon. George Mason III,2007,Spotsylvania Circuit Court
Hon. Horace A. Revercomb III,2007,Spotsylvania Circuit Court
Hon. John W. Scott Jr.,2007,Spotsylvania Circuit Court
Hon. Gordon F. Willis,2007,Spotsylvania Circuit Court
"Hon. David V. Williams, Presiding Judge, Chief Judge",2017,Henry Circuit Court
Hon. Martin F. Clark Jr.,2017,Henry Circuit Court
Hon. G. Carter Greer,2017,Henry Circuit Court
Hon. Martin F. Clark Jr.~,2006,Patrick Circuit Court
Hon. David V. Williams*,2006,Patrick Circuit Court
Hon. G. Carter Greer,2006,Patrick Circuit Court
"Hon. Teresa M. Chafin, Presiding Judge",2011,Tazewell Circuit Court
"Hon. Patrick R. Johnson, Chief Judge",2011,Tazewell Circuit Court
Hon. Michael Lee Moore,2011,Tazewell Circuit Court
Hon. Henry A. Vanover,2011,Tazewell Circuit Court
"Hon. Jeffrey W. Shaw, Presiding Judge",2021,Middlesex Circuit Court
"Hon. Benjamin Elliott Bondurant, Chief Judge",2021,Middlesex Circuit Court
Hon. Michael E. McGinty,2021,Middlesex Circuit Court
Hon. Richard H. Rizk,2021,Middlesex Circuit Court
Hon. W. Allan Sharrett~*,2007,Prince George Circuit Court
Hon. Samuel E. Campbell~,2007,Prince George Circuit Court
"Hon. Joel C. Cunningham, Presiding Judge",2013,Charlotte Circuit Court
"Hon. Leslie M. Osborn, Chief Judge",2013,Charlotte Circuit Court
Hon. Kimberley S. White,2013,Charlotte Circuit Court
"Hon. Michael E. McGinty, Chief Judge",2016,Gloucester Circuit Court
Hon. B. Elliott Bondurant,2016,Gloucester Circuit Court
Hon. Richard H. Rizk,2016,Gloucester Circuit Court
Hon. Jeffrey W. Shaw,2016,Gloucester Circuit Court
"Hon. Joseph J. Ellis, Presiding Judge",2013,Caroline Circuit Court
"Hon. David H. Beck, Chief Judge",2013,Caroline Circuit Court
Hon. J. Martin Bass,2013,Caroline Circuit Court
Hon. Sarah L. Deneke,2013,Caroline Circuit Court
Hon. J. Overton Harris,2013,Caroline Circuit Court
Hon. Charles S. Sharp,2013,Caroline Circuit Court
Hon. Harry T. Taliaferro III,2013,Caroline Circuit Court
Hon. Gordon F. Willis,2013,Caroline Circuit Court
"Hon. Charles L. Ricketts III, Chief Judge",2018,Craig Circuit Court
Hon. Joel R. Branscom,2018,Craig Circuit Court
Hon. Anita D. Filson,2018,Craig Circuit Court
Hon. W. Chapman Goodwin,2018,Craig Circuit Court
Hon. Victor V. Ludwig,2018,Craig Circuit Court
"Hon. Timothy J. Hauler, Presiding Judge, Chief Judge",2016,Chesterfield Circuit Court
"Hon. Steven Colin McCallum, Presiding Judge",2016,Chesterfield Circuit Court
"Hon. Frederick G. Rockwell III, Presiding Judge",2016,Chesterfield Circuit Court
Hon. Lynn S. Brice,2016,Chesterfield Circuit Court
Hon. David Edward Johnson,2016,Chesterfield Circuit Court
Hon. Edward A. Robbins Jr.,2016,Chesterfield Circuit Court
Hon. Michael Lee Moore~,2008,Russell Circuit Court
Hon. Teresa M. Chafin*,2008,Russell Circuit Court
Hon. Patrick Reynolds Johnson,2008,Russell Circuit Court
Hon. Henry A. Vanover,2008,Russell Circuit Court
Hon. Brett L. Geisler~,2008,Radford Circuit Court
Hon. Josiah T. Showalter Jr.*,2008,Radford Circuit Court
Hon. Colin R. Gibb,2008,Radford Circuit Court
Hon. Ray Wilson Grubbs,2008,Radford Circuit Court
Hon. Robert M. D. Turk,2008,Radford Circuit Court
"Hon. J. Overton Harris, Chief Judge",2017,Essex Circuit Court
Hon. Sarah L. Deneke,2017,Essex Circuit Court
Hon. Joseph J. Ellis,2017,Essex Circuit Court
Hon. Herbert M. Hewitt,2017,Essex Circuit Court
Hon. Patricia Kelly,2017,Essex Circuit Court
Hon. Michael E. Levy,2017,Essex Circuit Court
Hon. R. Michael McKenney,2017,Essex Circuit Court
Hon. Ricardo Rigual,2017,Essex Circuit Court
Hon. Charles S. Sharp,2017,Essex Circuit Court
Hon. Gordon F. Willis,2017,Essex Circuit Court
Hon. Victoria A. B. Willis,2017,Essex Circuit Court
"Hon. David V. Williams, Presiding Judge, Chief Judge",2018,Henry Circuit Court
Hon. Martin F. Clark Jr.,2018,Henry Circuit Court
Hon. G. Carter Greer,2018,Henry Circuit Court
Hon. Harry T. Taliaferro III~,2009,Richmond County Circuit Court
Hon. J. Martin Bass*,2009,Richmond County Circuit Court
Hon. David H. Beck,2009,Richmond County Circuit Court
Hon. Joseph J. Ellis,2009,Richmond County Circuit Court
Hon. J. Overton Harris,2009,Richmond County Circuit Court
Hon. Horace A. Revercomb III,2009,Richmond County Circuit Court
Hon. Charles S. Sharp,2009,Richmond County Circuit Court
Hon. Gordon F. Willis,2009,Richmond County Circuit Court
Hon. Mark S. Davis~*,2007,Portsmouth Circuit Court
Hon. James A. Cales Jr.~,2007,Portsmouth Circuit Court
Hon. James C. Hawks~,2007,Portsmouth Circuit Court
Hon. Johnny E. Morrison~,2007,Portsmouth Circuit Court
Hon. Dean W. Sword Jr.~,2007,Portsmouth Circuit Court
Hon. David H. Beck~,2008,Spotsylvania Circuit Court
Hon. J. Martin Bass*,2008,Spotsylvania Circuit Court
Hon. Joseph J. Ellis,2008,Spotsylvania Circuit Court
Hon. J. Overton Harris,2008,Spotsylvania Circuit Court
Hon. Horace A. Revercomb III,2008,Spotsylvania Circuit Court
Hon. Charles S. Sharp,2008,Spotsylvania Circuit Court
Hon. Harry T. Taliaferro III,2008,Spotsylvania Circuit Court
Hon. Gordon F. Willis,2008,Spotsylvania Circuit Court
"Hon. Teresa M. Chafin, Presiding Judge",2012,Tazewell Circuit Court
"Hon. Patrick R. Johnson, Chief Judge",2012,Tazewell Circuit Court
Hon. Michael Lee Moore,2012,Tazewell Circuit Court
Hon. Henry A. Vanover,2012,Tazewell Circuit Court
Hon. Martin F. Clark Jr.~,2008,Patrick Circuit Court
Hon. David V. Williams*,2008,Patrick Circuit Court
