,Court,Last Hearing Date,Court ID
50489,Portsmouth,03/09/2020,740C
50493,Portsmouth,01/31/2020,740C
50498,Portsmouth,09/04/2020,740C
50505,Portsmouth,05/28/2020,740C
50506,Portsmouth,03/06/2020,740C
50507,Portsmouth,07/23/2020,740C
50511,Portsmouth,10/26/2020,740C
50517,Portsmouth,01/24/2020,740C
50518,Portsmouth,08/31/2020,740C
50519,Portsmouth,05/12/2020,740C
50524,Portsmouth,01/03/2020,740C
50525,Portsmouth,01/07/2020,740C
50527,Portsmouth,01/13/2020,740C
50529,Portsmouth,03/02/2020,740C
50534,Portsmouth,05/18/2020,740C
50537,Portsmouth,01/06/2020,740C
50538,Portsmouth,12/16/2020,740C
50539,Portsmouth,09/16/2020,740C
50540,Portsmouth,03/04/2020,740C
50542,Portsmouth,09/09/2020,740C
50543,Portsmouth,04/20/2020,740C
50544,Portsmouth,10/20/2020,740C
50552,Portsmouth,06/29/2020,740C
50556,Portsmouth,10/14/2020,740C
50557,Portsmouth,04/09/2020,740C
50559,Portsmouth,10/08/2020,740C
50563,Portsmouth,09/21/2020,740C
50569,Portsmouth,06/23/2020,740C
50571,Portsmouth,08/10/2020,740C
50581,Portsmouth,06/02/2020,740C
50582,Portsmouth,03/16/2020,740C
50585,Portsmouth,01/22/2020,740C
50588,Portsmouth,09/29/2020,740C
50591,Portsmouth,08/06/2020,740C
50593,Portsmouth,02/04/2020,740C
50596,Portsmouth,04/27/2020,740C
50598,Portsmouth,08/24/2020,740C
50600,Portsmouth,04/15/2020,740C
50602,Portsmouth,12/17/2020,740C
50603,Portsmouth,02/27/2020,740C
50610,Portsmouth,02/18/2020,740C
50613,Portsmouth,02/07/2020,740C
50616,Portsmouth,02/03/2020,740C
50620,Portsmouth,07/30/2020,740C
50625,Portsmouth,01/21/2020,740C
50631,Portsmouth,02/11/2020,740C
50639,Portsmouth,12/14/2020,740C
50650,Portsmouth,02/19/2020,740C
50651,Portsmouth,11/20/2020,740C
50660,Portsmouth,05/04/2020,740C
50661,Portsmouth,02/12/2020,740C
50666,Portsmouth,09/30/2020,740C
50667,Portsmouth,10/16/2020,740C
50668,Portsmouth,07/02/2020,740C
50672,Portsmouth,12/01/2020,740C
50677,Portsmouth,06/16/2020,740C
50685,Portsmouth,06/24/2020,740C
50691,Portsmouth,02/24/2020,740C
50695,Portsmouth,01/14/2020,740C
50696,Portsmouth,09/15/2020,740C
50700,Portsmouth,04/29/2020,740C
50702,Portsmouth,06/30/2020,740C
50704,Portsmouth,12/29/2020,740C
50706,Portsmouth,01/28/2020,740C
50709,Portsmouth,11/24/2020,740C
50711,Portsmouth,07/07/2020,740C
50713,Portsmouth,06/15/2020,740C
50717,Portsmouth,09/10/2020,740C
50720,Portsmouth,06/03/2020,740C
50723,Portsmouth,08/28/2020,740C
50738,Portsmouth,10/02/2020,740C
50758,Portsmouth,09/11/2020,740C
50759,Portsmouth,08/13/2020,740C
50768,Portsmouth,06/09/2020,740C
50786,Portsmouth,11/18/2020,740C
50789,Portsmouth,09/01/2020,740C
50792,Portsmouth,12/15/2020,740C
50793,Portsmouth,10/06/2020,740C
50801,Portsmouth,10/07/2020,740C
50808,Portsmouth,08/27/2020,740C
50810,Portsmouth,10/27/2020,740C
50811,Portsmouth,02/05/2020,740C
50820,Portsmouth,11/23/2020,740C
50824,Portsmouth,07/16/2020,740C
50826,Portsmouth,05/01/2020,740C
50847,Portsmouth,12/08/2020,740C
50850,Portsmouth,07/13/2020,740C
50852,Portsmouth,01/15/2020,740C
50860,Portsmouth,03/11/2020,740C
50862,Portsmouth,06/25/2020,740C
50865,Portsmouth,05/06/2020,740C
50870,Portsmouth,04/21/2020,740C
50888,Portsmouth,11/30/2020,740C
50889,Portsmouth,08/03/2020,740C
50895,Portsmouth,03/03/2020,740C
50896,Portsmouth,08/05/2020,740C
50907,Portsmouth,07/01/2020,740C
50908,Portsmouth,09/28/2020,740C
50909,Portsmouth,04/01/2020,740C
50910,Portsmouth,09/24/2020,740C
50920,Portsmouth,09/14/2020,740C
50936,Portsmouth,01/23/2020,740C
50946,Portsmouth,05/11/2020,740C
50953,Portsmouth,11/04/2020,740C
50957,Portsmouth,10/30/2020,740C
50963,Portsmouth,11/05/2020,740C
50978,Portsmouth,11/09/2020,740C
50988,Portsmouth,01/16/2020,740C
51010,Portsmouth,08/17/2020,740C
51022,Portsmouth,06/10/2020,740C
51032,Portsmouth,07/21/2020,740C
51040,Portsmouth,11/12/2020,740C
51071,Portsmouth,05/14/2020,740C
51083,Portsmouth,07/09/2020,740C
51087,Portsmouth,12/21/2020,740C
51094,Portsmouth,08/26/2020,740C
51100,Portsmouth,11/13/2020,740C
51108,Portsmouth,07/10/2020,740C
51112,Portsmouth,08/07/2020,740C
51123,Portsmouth,12/04/2020,740C
51126,Portsmouth,10/21/2020,740C
51137,Portsmouth,07/20/2020,740C
51145,Portsmouth,12/22/2020,740C
51147,Portsmouth,06/22/2020,740C
51159,Portsmouth,03/25/2020,740C
51187,Portsmouth,02/26/2020,740C
51189,Portsmouth,10/28/2020,740C
51232,Portsmouth,09/03/2020,740C
51247,Portsmouth,06/04/2020,740C
51259,Portsmouth,05/15/2020,740C
51274,Portsmouth,12/11/2020,740C
51276,Portsmouth,10/09/2020,740C
51287,Portsmouth,06/12/2020,740C
51289,Portsmouth,03/12/2020,740C
51321,Portsmouth,08/11/2020,740C
51322,Portsmouth,05/20/2020,740C
51345,Portsmouth,05/27/2020,740C
51400,Portsmouth,02/20/2020,740C
51421,Portsmouth,09/17/2020,740C
51445,Portsmouth,04/28/2020,740C
51472,Portsmouth,07/15/2020,740C
51504,Portsmouth,03/18/2020,740C
51538,Portsmouth,07/29/2020,740C
51574,Portsmouth,07/17/2020,740C
51622,Portsmouth,09/08/2020,740C
51625,Portsmouth,11/10/2020,740C
51683,Portsmouth,04/24/2020,740C
51697,Portsmouth,05/08/2020,740C
51714,Portsmouth,06/18/2020,740C
51745,Powhatan,11/02/2020,145C
51747,Powhatan,02/03/2020,145C
51750,Powhatan,07/10/2020,145C
51751,Powhatan,07/23/2020,145C
51752,Powhatan,12/07/2020,145C
51753,Powhatan,08/27/2020,145C
51754,Powhatan,08/11/2020,145C
51757,Powhatan,09/11/2020,145C
51758,Powhatan,03/10/2020,145C
51759,Powhatan,02/14/2020,145C
51760,Powhatan,06/25/2020,145C
51762,Powhatan,06/08/2020,145C
51763,Powhatan,10/22/2020,145C
51765,Powhatan,06/03/2020,145C
51772,Powhatan,03/13/2020,145C
51773,Powhatan,01/10/2020,145C
51776,Powhatan,11/10/2020,145C
51780,Powhatan,06/12/2020,145C
51783,Powhatan,01/14/2020,145C
51786,Powhatan,02/27/2020,145C
51795,Powhatan,09/24/2020,145C
51803,Powhatan,05/04/2020,145C
51808,Powhatan,07/08/2020,145C
51811,Powhatan,08/03/2020,145C
51813,Powhatan,07/06/2020,145C
51818,Powhatan,01/06/2020,145C
51821,Powhatan,12/11/2020,145C
51822,Powhatan,03/02/2020,145C
51823,Powhatan,01/23/2020,145C
51844,Powhatan,02/19/2020,145C
51848,Powhatan,10/09/2020,145C
51857,Powhatan,08/14/2020,145C
51874,Powhatan,09/08/2020,145C
51879,Powhatan,08/31/2020,145C
51883,Powhatan,05/08/2020,145C
51894,Prince Edward,02/05/2020,147C
51895,Prince Edward,02/28/2020,147C
51896,Prince Edward,08/19/2020,147C
51897,Prince Edward,09/24/2020,147C
51898,Prince Edward,11/23/2020,147C
51901,Prince Edward,01/29/2020,147C
51902,Prince Edward,06/24/2020,147C
51903,Prince Edward,07/01/2020,147C
51905,Prince Edward,01/23/2020,147C
51908,Prince Edward,10/21/2020,147C
51910,Prince Edward,07/30/2020,147C
51911,Prince Edward,01/08/2020,147C
51912,Prince Edward,10/01/2020,147C
51914,Prince Edward,05/21/2020,147C
51917,Prince Edward,05/07/2020,147C
51918,Prince Edward,07/09/2020,147C
51927,Prince Edward,12/17/2020,147C
51929,Prince Edward,03/04/2020,147C
51983,Prince Edward,12/14/2020,147C
51985,Prince Edward,03/11/2020,147C
51989,Prince Edward,11/12/2020,147C
51991,Prince Edward,04/09/2020,147C
51993,Prince Edward,11/19/2020,147C
51994,Prince Edward,10/29/2020,147C
51996,Prince Edward,06/19/2020,147C
52003,Prince Edward,10/14/2020,147C
52004,Prince Edward,01/28/2020,147C
52006,Prince Edward,08/27/2020,147C
52019,Prince Edward,04/29/2020,147C
52033,Prince Edward,09/10/2020,147C
52035,Prince Edward,08/20/2020,147C
52036,Prince Edward,07/20/2020,147C
52050,Prince Edward,07/31/2020,147C
52052,Prince Edward,10/08/2020,147C
52103,Prince Edward,05/20/2020,147C
52104,Prince Edward,11/05/2020,147C
52107,Prince Edward,02/18/2020,147C
52110,Prince Edward,01/21/2020,147C
52115,Prince Edward,06/30/2020,147C
52118,Prince Edward,09/23/2020,147C
52120,Prince Edward,08/05/2020,147C
52124,Prince Edward,02/19/2020,147C
52126,Prince Edward,05/04/2020,147C
52135,Prince Edward,06/16/2020,147C
52141,Prince Edward,12/01/2020,147C
52144,Prince Edward,03/13/2020,147C
52167,Prince Edward,11/09/2020,147C
52173,Prince Edward,08/12/2020,147C
52179,Prince Edward,05/28/2020,147C
52194,Prince Edward,04/02/2020,147C
52196,Prince Edward,06/04/2020,147C
52221,Prince Edward,02/13/2020,147C
52226,Prince Edward,06/15/2020,147C
52227,Prince Edward,07/16/2020,147C
52240,Prince Edward,06/10/2020,147C
52371,Prince George,11/05/2020,149C
52372,Prince George,09/15/2020,149C
52373,Prince George,12/15/2020,149C
52375,Prince George,11/20/2020,149C
52379,Prince George,07/09/2020,149C
52382,Prince George,05/13/2020,149C
52383,Prince George,10/22/2020,149C
52385,Prince George,12/03/2020,149C
52386,Prince George,03/05/2020,149C
52387,Prince George,08/27/2020,149C
52388,Prince George,02/27/2020,149C
52390,Prince George,09/24/2020,149C
52393,Prince George,06/12/2020,149C
52395,Prince George,07/02/2020,149C
52396,Prince George,02/06/2020,149C
52398,Prince George,06/11/2020,149C
52402,Prince George,06/25/2020,149C
52410,Prince George,01/23/2020,149C
52415,Prince George,04/23/2020,149C
52416,Prince George,11/12/2020,149C
52423,Prince George,03/12/2020,149C
52428,Prince George,08/06/2020,149C
52434,Prince George,10/08/2020,149C
52441,Prince George,08/13/2020,149C
52442,Prince George,07/15/2020,149C
52444,Prince George,01/30/2020,149C
52461,Prince George,07/23/2020,149C
52462,Prince George,09/03/2020,149C
52470,Prince George,05/15/2020,149C
52471,Prince George,07/30/2020,149C
52478,Prince George,09/21/2020,149C
52480,Prince George,02/13/2020,149C
52481,Prince George,01/02/2020,149C
52482,Prince George,01/21/2020,149C
52488,Prince George,12/10/2020,149C
52500,Prince George,09/10/2020,149C
52512,Prince George,06/04/2020,149C
52531,Prince George,01/09/2020,149C
52555,Prince George,08/07/2020,149C
52607,Prince George,10/29/2020,149C
52635,Prince George,05/19/2020,149C
52638,Prince George,01/16/2020,149C
52655,Prince George,11/02/2020,149C
52687,Prince George,11/10/2020,149C
52715,Prince George,04/30/2020,149C
52811,Prince William,10/30/2020,153C
52812,Prince William,04/16/2020,153C
52815,Prince William,02/03/2020,153C
52816,Prince William,06/11/2020,153C
52817,Prince William,04/20/2020,153C
52819,Prince William,08/14/2020,153C
52820,Prince William,08/20/2020,153C
52821,Prince William,09/04/2020,153C
52825,Prince William,06/12/2020,153C
52826,Prince William,11/06/2020,153C
52829,Prince William,06/15/2020,153C
52830,Prince William,12/17/2020,153C
52831,Prince William,04/22/2020,153C
52832,Prince William,01/23/2020,153C
52833,Prince William,10/15/2020,153C
52835,Prince William,02/20/2020,153C
52836,Prince William,08/21/2020,153C
52837,Prince William,08/13/2020,153C
52838,Prince William,09/18/2020,153C
52844,Prince William,06/04/2020,153C
52845,Prince William,07/16/2020,153C
52846,Prince William,01/15/2020,153C
52847,Prince William,01/16/2020,153C
52848,Prince William,02/13/2020,153C
52850,Prince William,07/09/2020,153C
52851,Prince William,07/02/2020,153C
52855,Prince William,09/24/2020,153C
52857,Prince William,11/19/2020,153C
52859,Prince William,07/17/2020,153C
52860,Prince William,08/28/2020,153C
52864,Prince William,05/22/2020,153C
52865,Prince William,03/20/2020,153C
52867,Prince William,11/05/2020,153C
52873,Prince William,03/13/2020,153C
52878,Prince William,06/26/2020,153C
52886,Prince William,01/30/2020,153C
52888,Prince William,10/16/2020,153C
52893,Prince William,11/20/2020,153C
52894,Prince William,09/10/2020,153C
52896,Prince William,11/04/2020,153C
52899,Prince William,05/04/2020,153C
52900,Prince William,05/14/2020,153C
52901,Prince William,09/03/2020,153C
52902,Prince William,05/28/2020,153C
52905,Prince William,04/23/2020,153C
52907,Prince William,03/30/2020,153C
52909,Prince William,02/07/2020,153C
52911,Prince William,10/02/2020,153C
52917,Prince William,04/28/2020,153C
52921,Prince William,12/03/2020,153C
52922,Prince William,12/10/2020,153C
52926,Prince William,01/09/2020,153C
52927,Prince William,10/01/2020,153C
52929,Prince William,04/07/2020,153C
52930,Prince William,02/10/2020,153C
52933,Prince William,03/31/2020,153C
52935,Prince William,03/12/2020,153C
52942,Prince William,04/06/2020,153C
52946,Prince William,03/19/2020,153C
52962,Prince William,12/22/2020,153C
52963,Prince William,04/02/2020,153C
52965,Prince William,11/09/2020,153C
52972,Prince William,02/21/2020,153C
52974,Prince William,09/02/2020,153C
52985,Prince William,03/26/2020,153C
52992,Prince William,03/05/2020,153C
52993,Prince William,07/23/2020,153C
52994,Prince William,04/10/2020,153C
53003,Prince William,03/09/2020,153C
53007,Prince William,04/09/2020,153C
53009,Prince William,06/18/2020,153C
53013,Prince William,11/12/2020,153C
53017,Prince William,01/10/2020,153C
53021,Prince William,06/05/2020,153C
53025,Prince William,04/24/2020,153C
53026,Prince William,05/05/2020,153C
53033,Prince William,03/25/2020,153C
53039,Prince William,08/06/2020,153C
53044,Prince William,01/28/2020,153C
53045,Prince William,01/13/2020,153C
53052,Prince William,12/04/2020,153C
53059,Prince William,05/15/2020,153C
53061,Prince William,07/24/2020,153C
53069,Prince William,04/03/2020,153C
53073,Prince William,07/30/2020,153C
53075,Prince William,10/08/2020,153C
53076,Prince William,04/21/2020,153C
53081,Prince William,02/06/2020,153C
53085,Prince William,02/28/2020,153C
53089,Prince William,12/18/2020,153C
53091,Prince William,02/14/2020,153C
53103,Prince William,10/05/2020,153C
53104,Prince William,08/07/2020,153C
53113,Prince William,10/29/2020,153C
53115,Prince William,01/22/2020,153C
53122,Prince William,07/08/2020,153C
53123,Prince William,01/08/2020,153C
53124,Prince William,05/07/2020,153C
53125,Prince William,09/17/2020,153C
53133,Prince William,04/27/2020,153C
53134,Prince William,03/06/2020,153C
53154,Prince William,06/19/2020,153C
53170,Prince William,10/19/2020,153C
53171,Prince William,10/20/2020,153C
53188,Prince William,07/10/2020,153C
53189,Prince William,06/08/2020,153C
53190,Prince William,05/01/2020,153C
53220,Prince William,09/11/2020,153C
53221,Prince William,04/17/2020,153C
53227,Prince William,01/21/2020,153C
53228,Prince William,10/22/2020,153C
53229,Prince William,03/17/2020,153C
53235,Prince William,03/04/2020,153C
53246,Prince William,03/18/2020,153C
53257,Prince William,01/24/2020,153C
53263,Prince William,03/10/2020,153C
53273,Prince William,01/03/2020,153C
53282,Prince William,09/14/2020,153C
53293,Prince William,09/25/2020,153C
53297,Prince William,12/11/2020,153C
53298,Prince William,04/30/2020,153C
53302,Prince William,08/03/2020,153C
53306,Prince William,11/18/2020,153C
53315,Prince William,05/08/2020,153C
53320,Prince William,06/22/2020,153C
53337,Prince William,07/31/2020,153C
53346,Prince William,08/27/2020,153C
53348,Prince William,07/07/2020,153C
53350,Prince William,11/02/2020,153C
53356,Prince William,11/25/2020,153C
53359,Prince William,03/24/2020,153C
53361,Prince William,09/29/2020,153C
53377,Prince William,04/15/2020,153C
53378,Prince William,05/26/2020,153C
53404,Prince William,10/09/2020,153C
53413,Prince William,01/31/2020,153C
53426,Prince William,01/27/2020,153C
53443,Prince William,10/14/2020,153C
53445,Prince William,06/23/2020,153C
53450,Prince William,02/04/2020,153C
53455,Prince William,05/18/2020,153C
53466,Prince William,05/29/2020,153C
53468,Prince William,02/19/2020,153C
53473,Prince William,02/26/2020,153C
53487,Prince William,06/02/2020,153C
53498,Prince William,12/07/2020,153C
53499,Prince William,11/13/2020,153C
53509,Prince William,09/15/2020,153C
53524,Prince William,04/13/2020,153C
53570,Prince William,01/29/2020,153C
53582,Prince William,04/08/2020,153C
53652,Prince William,07/13/2020,153C
53687,Prince William,02/05/2020,153C
53731,Prince William,02/27/2020,153C
53762,Prince William,08/05/2020,153C
53764,Prince William,03/27/2020,153C
53803,Prince William,12/21/2020,153C
53828,Prince William,06/03/2020,153C
53841,Prince William,07/01/2020,153C
53886,Prince William,04/01/2020,153C
53889,Prince William,06/10/2020,153C
53927,Prince William,09/28/2020,153C
53940,Prince William,09/30/2020,153C
53944,Prince William,06/25/2020,153C
53962,Prince William,10/23/2020,153C
53963,Prince William,06/16/2020,153C
53981,Prince William,02/25/2020,153C
54000,Prince William,12/02/2020,153C
54045,Prince William,03/16/2020,153C
54047,Prince William,10/21/2020,153C
54081,Prince William,08/31/2020,153C
54095,Prince William,10/13/2020,153C
54107,Prince William,08/18/2020,153C
54110,Prince William,11/10/2020,153C
54124,Prince William,09/08/2020,153C
54125,Prince William,05/21/2020,153C
54152,Prince William,02/24/2020,153C
54164,Pulaski,02/19/2020,155C
54165,Pulaski,08/24/2020,155C
54166,Pulaski,10/28/2020,155C
54170,Pulaski,11/18/2020,155C
54173,Pulaski,10/19/2020,155C
54174,Pulaski,09/17/2020,155C
54175,Pulaski,04/30/2020,155C
54176,Pulaski,11/10/2020,155C
54182,Pulaski,01/15/2020,155C
54183,Pulaski,07/07/2020,155C
54184,Pulaski,05/11/2020,155C
54185,Pulaski,07/20/2020,155C
54186,Pulaski,01/29/2020,155C
54187,Pulaski,07/21/2020,155C
54188,Pulaski,12/15/2020,155C
54189,Pulaski,07/13/2020,155C
54190,Pulaski,07/08/2020,155C
54191,Pulaski,09/21/2020,155C
54192,Pulaski,10/26/2020,155C
54193,Pulaski,01/14/2020,155C
54194,Pulaski,09/08/2020,155C
54195,Pulaski,02/04/2020,155C
54198,Pulaski,08/25/2020,155C
54199,Pulaski,06/23/2020,155C
54202,Pulaski,09/23/2020,155C
54203,Pulaski,10/20/2020,155C
54205,Pulaski,07/14/2020,155C
54206,Pulaski,09/09/2020,155C
54209,Pulaski,08/05/2020,155C
54210,Pulaski,07/29/2020,155C
54211,Pulaski,11/16/2020,155C
54213,Pulaski,10/15/2020,155C
54216,Pulaski,12/07/2020,155C
54217,Pulaski,11/23/2020,155C
54228,Pulaski,09/14/2020,155C
54229,Pulaski,03/03/2020,155C
54230,Pulaski,01/08/2020,155C
54231,Pulaski,01/28/2020,155C
54232,Pulaski,02/25/2020,155C
54233,Pulaski,10/27/2020,155C
54234,Pulaski,08/31/2020,155C
54235,Pulaski,08/26/2020,155C
54244,Pulaski,02/18/2020,155C
54250,Pulaski,02/03/2020,155C
54254,Pulaski,07/15/2020,155C
54256,Pulaski,10/05/2020,155C
54262,Pulaski,04/16/2020,155C
54266,Pulaski,08/18/2020,155C
54267,Pulaski,09/22/2020,155C
54271,Pulaski,10/07/2020,155C
54289,Pulaski,11/09/2020,155C
54294,Pulaski,02/24/2020,155C
54303,Pulaski,08/12/2020,155C
54307,Pulaski,05/26/2020,155C
54308,Pulaski,03/09/2020,155C
54313,Pulaski,05/27/2020,155C
54333,Pulaski,10/21/2020,155C
54341,Pulaski,07/28/2020,155C
54347,Pulaski,06/15/2020,155C
54358,Pulaski,11/24/2020,155C
54363,Pulaski,04/21/2020,155C
54364,Pulaski,05/20/2020,155C
54369,Pulaski,01/13/2020,155C
54389,Pulaski,08/20/2020,155C
54391,Pulaski,10/01/2020,155C
54394,Pulaski,09/16/2020,155C
54401,Pulaski,06/08/2020,155C
54404,Pulaski,09/01/2020,155C
54407,Pulaski,06/09/2020,155C
54409,Pulaski,05/07/2020,155C
54411,Pulaski,03/16/2020,155C
54414,Pulaski,09/02/2020,155C
54422,Pulaski,06/22/2020,155C
54426,Pulaski,02/26/2020,155C
54432,Pulaski,02/11/2020,155C
54436,Pulaski,11/17/2020,155C
54437,Pulaski,04/29/2020,155C
54443,Pulaski,08/19/2020,155C
54444,Pulaski,06/10/2020,155C
54446,Pulaski,10/14/2020,155C
54447,Pulaski,04/27/2020,155C
54449,Pulaski,05/06/2020,155C
54461,Pulaski,02/05/2020,155C
54464,Pulaski,12/02/2020,155C
54467,Pulaski,06/17/2020,155C
54485,Pulaski,03/04/2020,155C
54486,Pulaski,12/14/2020,155C
54487,Pulaski,12/01/2020,155C
54490,Pulaski,05/18/2020,155C
54496,Pulaski,08/17/2020,155C
54502,Pulaski,11/04/2020,155C
54509,Pulaski,11/02/2020,155C
54512,Pulaski,04/22/2020,155C
54522,Pulaski,02/12/2020,155C
54527,Pulaski,10/13/2020,155C
54579,Pulaski,01/21/2020,155C
54587,Pulaski,07/06/2020,155C
54594,Pulaski,01/22/2020,155C
54628,Pulaski,07/22/2020,155C
54646,Pulaski,10/06/2020,155C
54665,Pulaski,09/03/2020,155C
54695,Pulaski,06/24/2020,155C
54739,Pulaski,05/14/2020,155C
54752,Pulaski,04/28/2020,155C
54772,Pulaski,06/16/2020,155C
54777,Pulaski,12/03/2020,155C
54780,Pulaski,03/18/2020,155C
54790,Pulaski,12/09/2020,155C
54827,Radford,07/26/2020,750C
54828,Radford,03/16/2020,750C
54829,Radford,02/28/2020,750C
54830,Radford,12/07/2020,750C
54834,Radford,09/11/2020,750C
54839,Radford,08/17/2020,750C
54845,Radford,09/25/2020,750C
54846,Radford,11/02/2020,750C
54847,Radford,01/06/2020,750C
54849,Radford,08/14/2020,750C
54850,Radford,03/13/2020,750C
54851,Radford,06/15/2020,750C
54853,Radford,02/03/2020,750C
54854,Radford,10/05/2020,750C
54856,Radford,02/14/2020,750C
54857,Radford,01/10/2020,750C
54858,Radford,03/02/2020,750C
54861,Radford,06/29/2020,750C
54862,Radford,08/03/2020,750C
54871,Radford,06/26/2020,750C
54874,Radford,11/13/2020,750C
54876,Radford,06/12/2020,750C
54877,Radford,12/11/2020,750C
54878,Radford,05/18/2020,750C
54880,Radford,09/21/2020,750C
54884,Radford,08/31/2020,750C
54887,Radford,11/16/2020,750C
54888,Radford,04/17/2020,750C
54891,Radford,07/10/2020,750C
54901,Radford,12/21/2020,750C
54902,Radford,07/24/2020,750C
54905,Radford,01/24/2020,750C
54916,Radford,11/30/2020,750C
54934,Radford,11/06/2020,750C
54935,Radford,10/09/2020,750C
54963,Radford,04/20/2020,750C
54982,Radford,05/20/2020,750C
54987,Radford,07/06/2020,750C
54999,Radford,05/04/2020,750C
55007,Radford,10/23/2020,750C
55016,Radford,01/31/2020,750C
55081,Rappahannock,09/17/2020,157C
55082,Rappahannock,06/18/2020,157C
55083,Rappahannock,11/17/2020,157C
55084,Rappahannock,11/09/2020,157C
55085,Rappahannock,08/10/2020,157C
55088,Rappahannock,09/14/2020,157C
55089,Rappahannock,08/20/2020,157C
55097,Rappahannock,07/16/2020,157C
55098,Rappahannock,05/26/2020,157C
55099,Rappahannock,02/06/2020,157C
55107,Rappahannock,01/13/2020,157C
55115,Rappahannock,03/09/2020,157C
55116,Rappahannock,07/13/2020,157C
55121,Richmond City,02/06/2020,760C
55122,Richmond City,07/27/2020,760C
55124,Richmond City,06/22/2020,760C
55125,Richmond City,10/02/2020,760C
55126,Richmond City,10/01/2020,760C
55128,Richmond City,08/07/2020,760C
55129,Richmond City,06/19/2020,760C
55130,Richmond City,10/19/2020,760C
55131,Richmond City,01/14/2020,760C
55132,Richmond City,11/10/2020,760C
55133,Richmond City,11/05/2020,760C
55134,Richmond City,01/24/2020,760C
