Judge,Year,Court
Hon Leroy Rountree Hassell Sr.,2009,Supreme Court of Virginia
Hon Timothy J. Hauler,2009,P.O. Box 57
Hon James C. Hawks,2009,Portsmouth Circuit Court
Hon William D. Heatwole,2009,Waynesboro General District Court
Hon Tonya   Henderson-Stith,2009,Hampton General District Court
Hon Jerry   Hendrick Jr.,2009,Chesterfield Juvenile & Domestic Relations District Court
Hon Karen A. Henenberg,2009,1425 North Courthouse Road
Hon Gary A. Hicks,2009,Henrico Circuit Court
Hon Cheryl V. Higgins,2009,"501 East Jefferson Street, 3rd Floor"
Hon Lauri D. Hogge,2009,Norfolk Juvenile & Domestic Relations District Court
Hon Edward L. Hogshire,2009,Charlottesville Circuit Court
Hon Roxie O. Holder,2009,Portsmouth General District Court
Hon Thomas B. Hoover,2009,New Kent Circuit Court
Hon Thomas D. Horne,2009,Loudoun Circuit Court
Hon W. Dale Houff,2009,Page General District Court
Hon Melvin R. Hughes Jr.,2009,Richmond Circuit Court
Hon James E. Hume,2009,Petersburg Juvenile & Domestic Relations District Court
Hon Robert J. Humphreys,2009,Court of Appeals of Virginia
Hon Dennis Lee Hupp,2009,Shenandoah Circuit Court
Hon Jack S. Hurley Jr.,2009,Tazewell General District Court
Hon Pamela E. Hutchens,2009,Virginia Beach General District Court
Hon Christopher W. Hutton,2009,Hampton Circuit Court
Hon Philip J. Infantino,2009,Chesapeake General District Court
Hon Michael S. Irvine,2009,Rockbridge Circuit Court
Hon Gwendolyn J. Jackson,2009,"811 East City Hall Avenue, Room 183"
Hon Avelina S. Jacob,2009,Loudoun Juvenile & Domestic Relations District Court
Hon Birdie Hairston Jamison,2009,Richmond-Traffic General District Court
Hon C. N. Jenkins Jr.,2009,Richmond Circuit Court
Hon Dwight D. Johnson,2009,Albemarle Juvenile & Domestic Relations District Court
Hon Julian W. Johnson,2009,Stafford Juvenile & Domestic Relations District Court
Hon Patrick Reynolds Johnson,2009,Buchanan County Courthouse
Hon Sage B. Johnson,2009,Washington General District Court
Hon Craig D. Johnston,2009,Circuit Court Chambers
Hon Bonnie L. Jones,2009,Hampton Circuit Court
Hon George A. Jones Jr.,2009,Pittsylvania General District Court
Hon Jerrauld C. Jones,2009,Norfolk Circuit Court
Hon Thomas O. Jones,2009,Richmond-Traffic General District Court
Hon Barbara Milano Keenan,2009,Supreme Court of Virginia
Hon Thomas J. Kelley Jr.,2009,1425 North Courthouse Road
Hon Patricia   Kelly,2009,Spotsylvania Juvenile & Domestic Relations District Court
Hon D. Arthur Kelsey,2009,Court of Appeals of Virginia
Hon Lisa Bondareff Kemler,2009,Judges' Chambers
Hon Benjamin N. A. Kendrick,2009,Arlington Circuit Court
Hon Richard C. Kerns,2009,Newport News-Traffic General District Court
Hon John C. Kilgore,2009,Scott Circuit Court
Hon Colleen K. Killilea,2009,Williamsburgr/James City County General District Court
Hon M. Frederick King,2009,Roanoke City General District Court
Hon Cynthia D. Kinser,2009,Supreme Court of Virginia
Hon Larry B. Kirksey,2009,Bristol Circuit Court
Hon Stanley P. Klein,2009,Fairfax Circuit Court
Hon Judith Anne Kline,2009,Newport News Juvenile & Domestic Relations District Court
Hon Lawrence L. Koontz Jr.,2009,Supreme Court of Virginia
Hon Bruce H. Kushner,2009,307 Albemarle Drive
Hon Elizabeth B. Lacy,2009,Supreme Court of Virginia
Hon James V. Lane,2009,Rockingham Circuit Court
Hon Helen   Leiner,2009,Fairfax County Juvenile & Domestic Relations District Court
Hon Donald W. Lemons,2009,Supreme Court of Virginia
Hon Louis R. Lerner,2009,Hampton Circuit Court
Hon Michael E. Levy,2009,Spotsylvania General District Court
Hon R. Larry Lewis,2009,Lee General District and J&DR District Court
Hon William R. Light,2009,Lynchburg Juvenile & Domestic Relations District Court
Hon Leslie L. Lilley,2009,Virginia Beach Circuit Court
Hon Vincent A. Lilley,2009,Roanoke County General District Court
Hon Charles F. Lincoln,2009,Smyth Juvenile & Domestic Relations District Court
Hon William H. Logan Jr.,2009,103 North Main Street
Hon Barry G. Logsdon,2009,Newport News Juvenile & Domestic Relations District Court
Hon Marcus H. Long Jr.,2009,Montgomery Juvenile & Domestic Relations District Court
Hon R. Bruce Long,2009,P.O. Box 576
Hon R. Glennwood Lookabill,2009,Pulaski General District Court
Hon C. Randall Lowe,2009,Washington Circuit Court
Hon Frederick B. Lowe,2009,Virginia Beach Circuit Court
Hon Victor V. Ludwig,2009,Augusta Circuit Court
Hon Esther Wiggins Lyles,2009,Arlington Juvenile & Domestic Relations District Court
Hon Stephen C. Mahan,2009,Virginia Beach Circuit Court
Hon Thomas P. Mann,2009,Fairfax County Juvenile & Domestic Relations District Court
Hon Theodore J. Markow,2009,Richmond Circuit Court
Hon John   Marshall,2009,Henrico General District Court
Hon Everett A. Martin Jr.,2009,Norfolk Circuit Court
Hon Joseph P. Massey,2009,Norfolk Juvenile & Domestic Relations District Court
Hon Alfred O. Masters Jr.,2009,"2500 Washington Avenue, Second Floor"
Hon James S. Mathews,2009,"811 East City Hall Avenue, Room 160"
Hon Charles James Maxfield,2009,Fairfax Circuit Court
Hon Lisa A. Mayne,2009,Fairfax County General District Court
Hon Burke F. McCahill,2009,P.O. Box 9
Hon Elizabeth A. McClanahan,2009,Court of Appeals of Virginia
Hon Teresa N. McCrimmon,2009,Virginia Beach General District Court
Hon Richard J. McCue,2009,Arlington General District Court
Hon Donald P. McDonough,2009,Fairfax County General District Court
Hon Tammy S. McElyea,2009,P.O. Box 1980
Hon Michael E. McGinty,2009,York General District Court
Hon R. Michael McKenney,2009,Richmond County General District and J&DR District Court
Hon Michael P. McWeeny,2009,Fairfax Circuit Court
Hon David A. Melesco,2009,Danville Circuit Court
Hon Joseph A. Migliozzi,2009,"811 East City Hall Avenue, Room 183"
Hon Joseph W. Milam Jr.,2009,Danville Circuit Court
Hon Burnett   Miller III,2009,Henrico Circuit Court
Hon LeRoy F. Millette Jr.,2009,Supreme Court of Virginia
Hon Gary A. Mills,2009,2500 Washington Avenue
Hon William J. Minor Jr.,2009,Fairfax County General District Court
Hon John Gregory Mooney,2009,Alleghany General District and J&DR District Court
Hon Becky J. Moore,2009,Alexandria General District Court
Hon James A. Moore,2009,Suffolk General District Court
Hon Michael Lee Moore,2009,Russell Circuit Court
Hon William S. Moore Jr.,2009,Portsmouth Juvenile & Domestic Relations District Court
Hon Stacey W. Moreau,2009,Pittsylvania Juvenile & Domestic Relations District Court
Hon Johnny E. Morrison,2009,Portsmouth Circuit Court
Hon Norman deV. Morrison,2009,Clarke General District Court
Hon Roger L. Morton,2009,Culpeper General District and J&DR District Court
Hon J. Leyburn Mosby Jr.,2009,Lynchburg Circuit Court
Hon Thomas L. Murphey,2009,Chesterfield General District Court
Hon Mitchell I. Mutnick,2009,Fairfax County General District Court
Hon Ronald Lewis Napier,2009,Warren Juvenile & Domestic Relations District Court
Hon S. Anderson Nelson,2009,Mecklenburg Juvenile & Domestic Relations District Court
Hon William T. Newman Jr.,2009,Arlington Circuit Court
Hon R. Terrence Ney,2009,Fairfax Circuit Court
Hon Kenneth Wilson Nye,2009,Hopewell General District and J&DR District Court
Hon Mary Grace O'Brien,2009,Circuit Court Chambers
Hon William R. O'Brien,2009,Virginia Beach Circuit Court
Hon Hugh David O'Donnell,2009,Harrisonburg/Rockingham Juvenile & Domestic Relations District Court
Hon Ian M. O'Flaherty,2009,Fairfax County General District Court
Hon Eileen Anita Olds,2009,Chesapeake Juvenile & Domestic Relations District Court
Hon Leslie M. Osborn,2009,393 Washington Street
Hon H. Thomas Padrick Jr.,2009,Virginia Beach Circuit Court
Hon J. Larry Palmer,2009,Hopewell General District and J&DR District Court
Hon Jeffrey W. Parker,2009,Fauquier Circuit Court
Hon Westbrook J. Parker,2009,P.O. Box 190
Hon Albert W. Patrick III,2009,Hampton General District Court
Hon Richard C. Patterson,2009,Tazewell General District Court
Hon Deborah M. Paxson,2009,Virginia Beach Juvenile & Domestic Relations District Court
Hon Mosby Garland Perrow III,2009,Lynchburg Circuit Court
Hon David F. Peterson,2009,Fredericksburg Juvenile & Domestic Relations District Court
Hon William G. Petty,2009,Court of Appeals of Virginia
Hon Charles E. Poston,2009,Norfolk Circuit Court
Hon Richard Bowen Potter,2009,Circuit Court Chambers
Hon Cleo E. Powell,2009,Court of Appeals of Virginia
Hon Florence A. Powell,2009,Washington Juvenile & Domestic Relations District Court
Hon Samuel T. Powell III,2009,5201 Monticello Avenue
Hon John R. Prosser,2009,Frederick Circuit Court
Hon David F. Pugh,2009,2500 Washington Avenue
Hon Robert A. Pustilnik,2009,Richmond-Civil General District Court
Hon Michael M. Rand,2009,Halifax Juvenile & Domestic Relations District Court
Hon Deborah L. Rawls,2009,Virginia Beach Juvenile & Domestic Relations District Court
Hon Horace A. Revercomb III,2009,Caroline Circuit Court
Hon Sarah A. Rice,2009,Franklin County Juvenile & Domestic Relations District Court
Hon Charles L. Ricketts III,2009,Augusta Juvenile & Domestic Relations District Court
Hon Edward A. Robbins Jr.,2009,Chesterfield Juvenile & Domestic Relations District Court
Hon Angela Edwards Roberts,2009,Richmond Juvenile & Domestic Relations District Court
Hon James Bailey Robeson,2009,Prince William Juvenile & Domestic Relations District Court
Hon Frederick G. Rockwell III,2009,P.O. Box 57
Hon Deborah S. Roe,2009,Hamp;ton Juvenile & Domestic Relations District Court
Hon Jane Marum Roush,2009,Fairfax Circuit Court
Hon Gregory L. Rupe,2009,Richmond Manchester General District Court
Hon Charles S. Russell,2009,Supreme Court of Virginia
Hon Timothy K. Sanner,2009,P.O. Box 799
Hon Carson E. Saunders Jr.,2009,Greensville General District and J&DR District Court
Hon Gordon F. Saunders,2009,"20 South Randolph Street, Suite 200"
Hon William R Savage III,2009,Suffolk General District Court
Hon Janine M. Saxe,2009,Fairfax County Juvenile & Domestic Relations District Court
Hon David Stanford Schell,2009,Fairfax Circuit Court
Hon Joseph M. Serkes,2009,Nelson General District Court
Hon Charles S. Sharp,2009,Stafford Circuit Court
Hon William W. Sharp,2009,Warren Juvenile & Domestic Relations District Court
Hon W. Allan Sharrett,2009,Greensville Circuit Court
Hon Louis Allen Sherman,2009,Norfolk Circuit Court
Hon A. Bonwill Shockley,2009,Virginia Beach Circuit Court
Hon Josiah T. Showalter Jr.,2009,Wythe Circuit Court
Hon Charles F. Sievers,2009,Prince William General District Court
Hon Mark C. Simmons,2009,Fairfax County General District Court
Hon Robert L. Simpson Jr.,2009,Virginia Beach General District Court
Hon Lorraine Nordlund Skipper,2009,Fairfax County General District Court
Hon Dennis J. Smith,2009,Fairfax Circuit Court
Hon Randall D. Smith,2009,Chesapeake Circuit Court
Hon Robert J. Smith,2009,Fairfax Circuit Court
Hon Steven S. Smith,2009,Prince William General District Court
Hon Beverly W. Snukals,2009,Richmond Circuit Court
Hon Denis F. Soden,2009,Henrico Juvenile & Domestic Relations District Court
Hon Frank W. Somerville,2009,Orange General District and J&DR District Court
Hon Thomas P. Sotelo,2009,Fairfax County Juvenile & Domestic Relations District Court
Hon Valentine W. Southall Jr.,2009,Amelia General District and J&DR District Court
Hon Margaret P. Spencer,2009,Richmond Circuit Court
Hon Peter W. Steketee,2009,Prince William General District Court
Hon Roscoe B. Stephenson Jr.,2009,Supreme Court of Virginia
Hon John R. Stevens,2009,Fredericksburg General District Court
Hon L. Neil Steverson,2009,Henrico General District Court
Hon M. Lee Stilwell Jr.,2009,Danville General District Court
Hon Walter W. Stout III,2009,Richmond Circuit Court
Hon Charles J. Strauss,2009,P.O. Box 1042
Hon Bryant L. Sugg,2009,2500 Washington Avenue
Hon James R. Swanson,2009,305 East Main Street
Hon Dean W. Sword Jr.,2009,Portsmouth Circuit Court
Hon Jacqueline F. Ward Talevi,2009,Roanoke County General District Court
Hon Harry T. Taliaferro III,2009,5840 Richmond Road
Hon Alfreda   Talton-Harris,2009,Suffolk Juvenile & Domestic Relations District Court
Hon Joseph S. Tate,2009,Smyth General District Court
Hon Joi Jeter Taylor,2009,Richmond-Civil General District Court
Hon Ramona D. Taylor,2009,Virginia Beach Juvenile & Domestic Relations District Court
Hon Richard D. Taylor Jr.,2009,Richmond Circuit Court
Hon Wilford   Taylor Jr.,2009,Hampton Circuit Court
Hon C. Peter Tench,2009,2500 Washington Avenue
Hon Jonathan C. Thacher,2009,Fairfax Circuit Court
Hon Norman A. Thomas,2009,Norfolk Circuit Court
Hon Winship C. Tower,2009,Virginia Beach Juvenile & Domestic Relations District Court
Hon Wenda K. Travers,2009,Prince William General District Court
Hon Peter L. Trible,2009,Hanover General District Court
Hon Philip   Trompeter,2009,Roanoke County Juvenile & Domestic Relations District Court
Hon Malfourd W. Bo Trumbo,2009,Alleghany Circuit Court
Hon Paul A. Tucker,2009,Botetourt General District and J&DR District Court
Hon Ashley K. Tunner,2009,Richmond Juvenile & Domestic Relations District Court
Hon Robert M. D. Turk,2009,"One East Main Street, Room 409"
Hon Edward M. Turner III,2009,Carroll General District Court
Hon Glen A. Tyler,2009,Accomack Circuit Court
Hon James W. Updike Jr.,2009,Bedford Circuit Court
Hon Henry A. Vanover,2009,Dickenson Circuit Court
Hon George D. Varoutsos,2009,Arlington Juvenile & Domestic Relations District Court
Hon Thomas L. Vaughn,2009,Chesterfield General District Court
Hon Robert C. Viar Jr.,2009,Radford General District and J&DR District Court
Hon Gordon S. Vincent,2009,Accomack General District Court
Hon Philip Arthur Wallace,2009,Bedford Juvenile & Domestic Relations District Court
Hon Richard S. Wallerstein Jr.,2009,Henrico Juvenile & Domestic Relations District Court
Hon Charles H. Warren,2009,Mecklenburg General District Court
Hon Junius P. Warren,2009,P. O. Box 751
Hon Thomas V. Warren,2009,P.O. Box 62
Hon Jacqueline R. Waymack,2009,Prince George General District and J&DR District Court
Hon Clifford R. Weckstein,2009,P.O. Box 211
Hon Janice Justina Wellington,2009,Prince William Juvenile & Domestic Relations District Court
Hon Patricia L. West,2009,Virginia Beach Circuit Court
Hon John E. Wetsel Jr.,2009,Frederick Circuit Court
Hon David Shaw Whitacre,2009,Frederick/Winchester General District Court
Hon A. Ellen White,2009,Camp;bell Juvenile & Domestic Relations District Court
Hon Bruce D. White,2009,Fairfax Circuit Court
Hon Colon H. Whitehurst,2009,Chesapeake General District Court
Hon Susan L. Whitlock,2009,Louisa General District and J&DR District Court
Hon Morton V. Whitlow,2009,Portsmouth General District Court
Hon Bruce A. Wilcox,2009,Norfolk General District Court
Hon Dale M. Wiley,2009,Danville Juvenile & Domestic Relations District Court
Hon Gordon A. Wilkins,2009,Westmoreland General District Court
Hon Sharon B. Will,2009,Henrico Juvenile & Domestic Relations District Court
Hon David V. Williams,2009,Henry Circuit Court
Hon David L. Williams,2009,Chesapeake General District Court
Hon Gino W. Williams,2009,Montgomery General District Court
Hon Marcus D. Williams,2009,Fairfax Circuit Court
Hon Stuart L. Williams Jr.,2009,Henrico Juvenile & Domestic Relations District Court
Hon William P. Williams,2009,Norfolk Juvenile & Domestic Relations District Court
Hon Alotha C. Willis,2009,Portsmouth Juvenile & Domestic Relations District Court
Hon Gordon F. Willis,2009,Stafford Circuit Court
Hon Jere M.H. Willis Jr.,2009,Court of Appeals of Virginia
Hon Larry D. Willis Sr.,2009,Chesapeake Juvenile & Domestic Relations District Court
Hon Elizabeth S. Wills,2009,Wise Juvenile & Domestic Relations District Court
Hon Robert B. Wilson V,2009,Hamp;ton Juvenile & Domestic Relations District Court
Hon Thomas J. Wilson IV,2009,Rockingham Circuit Court
Hon Robert G. Woodson Jr.,2009,Cumberland General District and J&DR District Court
Hon Gene A. Woolard,2009,Virginia Beach General District Court
Hon Dean S. Worcester,2009,Loudoun General District Court
